1,0.10344827586206896
2,0.0847457627118644
3,0.08029197080291971
4,0.05226480836236934
5,0.04283054003724395
6,0.033003300330033
7,0.030833917309039945
8,0.02553191489361702
9,0.022689356022689355
10,0.06834268977300463
11,0.0821842250413679
12,0.07733787427274018
13,0.07803242034656233
14,0.07519942636909563
15,0.07623841832640257
16,0.07359046874059812
17,0.07395692122307576
18,0.0722962962962963
19,0.0730003241257608
20,0.07130719560045726
21,0.07158878504672897
22,0.06853429060791628
23,0.06984003121342178
24,0.06778129236330772
25,0.2602312526987478
26,0.2640296873444898
27,0.3012150683714021
28,0.3146965401823833
29,0.3208689860121945
30,0.3185811217358302
31,0.32047183978924937
32,0.31442933310958726
33,0.31988426521627245
34,0.3178861013068778
35,0.3195727836109346
36,0.3142194339228408
37,0.3191062025947365
38,0.3173330539320417
39,0.318855481342576
40,0.3140503614824883
41,0.31847609652065734
42,0.31688266116923824
43,0.3182699956297142
44,0.313911346529133
45,0.31795549873946927
46,0.3165088488415992
47,0.317783112339612
48,0.3137950754638933
49,0.31751819389110225
50,0.31619366076767547
51,0.31737189356862466
52,0.3136964162848624
53,0.3171457021142263
54,0.31592433539455617
55,0.3170199946208204
56,0.31361166588136824
57,0.31682462631664915
58,0.3156915578550041
59,0.3167154568526374
60,0.3135380872632747
61,0.31654501940078394
62,0.3154883719466592
63,0.3164493304952825
64,0.3134736149455705
65,0.31629934212023536
66,0.31530947911023616
67,0.31621478520565116
68,0.31341666156499226
69,0.31608177677664345
70,0.3151507730521731
71,0.3160065182482313
72,0.3133659874844359
73,0.3158877627808549
74,0.31500902262596975
75,0.3158203503465718
76,0.31332061075223255
77,0.3157136747526642
78,0.31488165071063307
79,0.3156529433090709
80,0.3132797435973807
81,0.31555659464491603
82,0.3147665768458051
83,0.31550159869568467
84,0.31324274678437436
85,0.3154141473599538
86,0.3146621031792043
87,0.3153641116444277
88,0.31320909624174176
89,0.31528438014755816
90,0.314566830439615
91,0.3152386630054676
92,0.31317835828586343
93,0.3151656727657899
94,0.3144795951077019
95,0.3151237385658497
96,0.31315017096767905
97,0.3150566696277256
98,0.3143994218014942
99,0.31501806774922864
100,0.3131242298493336
101,0.3149562279055807
102,0.31432548674738703
103,0.31492057652626887
104,0.31310027703170473
105,0.3148633773808565
106,0.3142570894396898
107,0.31483035083662897
108,0.31307809259880726
109,0.31477728905271957
110,0.31419363042537896
111,0.31474660788406583
112,0.3130574878806692
113,0.3146972503546233
114,0.3141345937239768
115,0.314668673396642
116,0.31303830009963785
117,0.3146226454117323
118,0.3140795327926585
119,0.3145959634546443
120,0.313020388079969
121,0.3145529391825576
122,0.31402805922994137
123,0.3145279698507301
124,0.31300362878244026
125,0.3144876646217889
126,0.31397983361438364
127,0.31446424820661006
128,0.3129879144847965
129,0.3144264122136516
130,0.3139345580220548
131,0.31440440825929206
132,0.3129731504719453
133,0.3143688213804531
134,0.31389196987462653
135,0.31434810586850886
136,0.3129592531316051
137,0.31431457338581786
138,0.3138518368500493
139,0.3142950363997969
140,0.3129461483747902
141,0.31426338543784293
142,0.3138139526477404
143,0.31424492921474545
144,0.31293377031831554
145,0.31421500576201017
146,0.3137781334454961
147,0.3141975430581843
148,0.3129220601800065
149,0.3141692094627914
150,0.3137442149198346
151,0.31415266217648735
152,0.31291096534762186
153,0.3141257950305092
154,0.31371204972796035
155,0.3141100930352994
156,0.31290043859045485
157,0.31408458137906786
158,0.31368150537003314
159,0.3140696615314193
160,0.31289043738875216
161,0.31404540532276914
162,0.3136524623663887
163,0.3140312106141788
164,0.31288092336091905
165,0.3140081194181227
166,0.31362481269688447
167,0.3139945982478364
168,0.3128718617722763
169,0.3139725901105102
170,0.3135984584594293
171,0.3139596956592845
172,0.312863221112144
173,0.313938696136628
174,0.313573310712612
175,0.31392638582553056
176,0.3128549727284187
177,0.31390632714245337
178,0.313549288473617
179,0.3138945621635311
180,0.31284709051073284
181,0.31387538248356495
182,0.31352631784765395
183,0.3138641273914877
184,0.31283955061482555
185,0.3138457701803512
186,0.31350433126919985
187,0.31383499253598707
188,0.31283233122200743
189,0.31381740600527197
190,0.3134832668386522
191,0.31380707606364966
192,0.3128254123286156
193,0.3137902126831041
194,0.3134630677406857
195,0.31378030311944605
196,0.3128187755611869
197,0.3137641191881856
198,0.3134436817328096
199,0.3137546048567012
200,0.31281240401375887
